ID,Received.DBT.Intervention.,Teacher.Same.Ethnicity.,Teacher.Same.Gender.,Behavioral.Regulation.Slope...Teacher.Report,Meta.Cognitive.Slope...Teacher.Report,All.Executive.Functions.Slope...Teacher.Report,Behavioral.Regulation.Slope...Student.Self.Report,Meta.Cognitive.Slope...Student.Self.Report,All.Executive.Functions.Slope...Student.Self.Report,Mindfulness.Slop,Emotional.Regulation.Slope,Discipline.Incidents.Slope,Self.Reflection.Slope,In.School.Suspension.Slope,Out.of.School.Suspension.Slope,ELA.Grade,Math.Grade,Female.,Free.Reduced.School.Lunch.Group,Economic.Distress.,Mother.at.Home.,Father.at.Home.,Adult.Brother.at.Home.,Adult.Sister.at.Home.,Grandparent.at.Home.,Other.Adult.at.Home.,Total.Number.of.Adults.st.Home,Special.Education.Status,Intellectual.Impairment.,Social.Emotional.Impairment,High.Risk.Category,Years.at.This.School,Number.of.School.Absences,Year.2.Incidents,Ethnicity.Asian,Ethnicity.American_Indian,Ethnicity.Black,Ethnicity.Multiracial,Ethnicity.White
628,0,0,1,0.333333333333334,-0.099585062240664,0.032377919320595,-0.196132596685082,-0.101503759398496,0.050879007238883,-0.333333333333334,0.125,-1,-0.5,-1.5,-5.43895982204207E-16,4.09,3.83,0,-1,1,1,0,1,0,0,0,2,0,0,0,0,NA,20,0,0,0,0,0,0
629,0,0,1,-0.374999999999999,-0.029411764705883,0.061447286338116,0.157243816254417,0.102449888641425,0.032462229481421,0.166666666666666,-0.125,2.03960993326578E-16,0.5,0.642857142857142,1.5,1.77,1.87,1,1,0,1,1,0,0,0,0,2,0,0,0,0,3,5,0,0,0,0,0,0
630,0,0,0,0.156911581569116,-0.188172043010753,0.014857245144545,-0.067866627323694,0.346153846153843,0.053294054633101,-1,0.125,0.357142857142857,0.461538461538461,2.03960993326578E-16,1.5,2.58,2.08,1,1,0,1,0,1,0,0,0,2,0,0,0,2,3,20,4,0,0,0,0,0
631,0,0,1,-0.003239740820734,-0.023895727733527,-0.012460298069875,0.03614964270702,0.069481128056573,0.01303602058319,0.125,-0.166666666666667,-0.064681724845996,0.214285714285714,1.5,1,3,2,1,-1,1,1,1,1,1,0,0,4,1,1,0,0,3,10,0,0,0,0,0,NA
632,0,0,0,0.036784741144414,-0.012697112430883,0.041095890410957,-0.142857142857143,0.500000000000002,0.071752265861027,-1.00000000000001,0.999999999999992,-1.5,-1.5,-1.5,-1.5,2.58,2,0,-1,1,NA,1,1,1,1,1,6,1,1,0,3,4,25,0,0,0,0,0,0
633,0,0,1,0.102760736196319,0.006160164271047,0.029400678477196,0.13013698630137,NA,0.007462686567164,0.111111111111111,0.032258064516129,-2.71947991102104E-16,0.115384615384615,0.5,1.5,2.83,1.9,1,-1,1,1,1,0,0,0,0,2,0,0,0,0,3,26,9,0,0,0,0,0
634,0,0,1,-0.374999999999999,0.000661638216223,0.02,-0.031376518218624,0.099247755399175,0.043742405832321,0.249999999999999,0.333333333333333,0.5,0.5,1.5,0.2,3.58,3.08,1,-1,1,1,1,0,1,0,0,3,0,0,0,0,NA,11,3,0,0,0,0,0
635,0,0,0,-0.066076294277929,0.002388059701493,0.051114023591088,0.10136391816491,-0.162162162162162,-0.044964028776978,0.333333333333333,0.1,-0.142857142857143,-0.115384615384616,1.5,0.5,1.85,1.78,0,1,0,1,0,0,1,0,1,3,1,1,0,0,6,5,37,0,0,0,0,0
636,0,0,1,-0.058823529411765,0.011751662971175,0.078947368421053,0.029969522519472,0.499999999999999,0.09460605462972,-0.333333333333335,0.142857142857143,-0.070866141732283,-1,-1.5,-1.5,1.88,2.67,0,0,1,1,0,0,1,1,0,3,0,0,0,0,3,19,4,0,0,0,0,0
637,0,0,1,0.071428571428571,-0.015229822656533,0.061447286338116,-0.087155963302752,-0.002909393183707,0.031573754316724,-0.2,0.2,0.3,0.5,-1,0.5,NA,2,1,1,0,1,1,1,1,0,0,4,0,0,0,1,3,37,0,0,0,0,0,0
638,0,0,1,-0.142857142857143,-0.021933060567443,-0.016749198951355,-0.142857142857143,-0.162162162162162,-0.106312292358805,0.142857142857143,0.027777777777778,-0.064981949458484,-0.107142857142857,-1.5,1.5,2,1.94,0,1,0,1,0,1,1,1,0,4,1,1,0,0,2,5,12,0,0,0,0,0
639,0,0,1,0.051069703243616,0.017045454545455,0.065881802588492,-0.023213472917615,0.125,0.059646539027982,-0.25,0.249999999999999,0.5,0.75,-0.749999999999999,-0.5,2.25,2.83,1,-1,1,1,1,0,0,1,0,3,0,0,NA,0,4,35,7,0,0,0,0,0
640,0,0,0,0.214285714285714,0.09305373525557,0.01056338028169,-0.062837316885119,0.03963963963964,-0.027693856998993,-0.090909090909091,-0.25,0.5,0.111111111111111,2.03960993326578E-16,1.5,1.57,1.43,0,-1,1,1,0,0,1,0,0,2,0,0,0,0,3,31,0,0,0,0,0,0
641,0,0,1,0.018220946915352,0.255656108597285,-0.160714285714285,0.375,-0.126373626373626,0.023913909924273,1,-0.125,-1,-1.5,1.5,1.5,3.58,1.94,0,-1,1,1,1,0,0,0,0,2,1,0,1,0,2,2,29,0,0,0,0,0
642,0,0,1,0.036784741144414,0.054339428277105,-3.3993498887763E-17,0.054347826086957,-0.016375545851528,-0.074175824175824,0.333333333333333,-0.500000000000006,-5.43895982204207E-16,-0.214285714285714,1,1.5,3.33,3.17,0,-1,1,1,1,1,0,0,NA,3,0,0,0,0,4,25,13,0,0,0,0,0
643,0,0,0,0.071307300509338,0.018385460693153,0.095238095238095,-0.067866627323694,-0.25,0.071005917159763,0.142857142857143,0.053311793214863,-0.052631578947369,-0.166666666666667,-1,1,1.95,1.97,0,1,0,1,1,1,0,1,1,NA,0,0,0,0,4,10,30,0,0,0,0,0
644,0,0,1,0.149764150943396,0.080786026200873,-0.03125,-0.11070110701107,0.144827586206896,0.027137042062415,0.07667731629393,0.02910164487558,-2.318357E-14,0.642857142857143,0.214285714285714,0.5,1.89,1.85,0,-1,1,1,0,1,0,1,0,NA,0,0,0,0,4,42,29,0,0,0,0,0
645,0,0,1,-0.624999999999995,0.051897753679318,0.010527969830295,-0.130952380952381,0.061669829222012,0.040168960348821,0.333333333333332,0.999999999999992,-0.031236154186974,-0.115384615384616,0.428571428571428,-0.5,1.98,2.08,0,-1,1,1,1,0,1,0,0,3,1,1,0,0,3,2,4,0,0,0,0,0
646,0,0,0,0.131555153707053,0.019957736557877,0.078947368421053,0.151053864168618,0.073333333333333,-0.098455598455598,-0.25,-0.500000000000001,0.461538461538461,NA,0.115384615384615,1.5,4.01,3.42,NA,-1,1,NA,0,0,1,0,0,2,0,0,0,1,NA,20,0,0,0,0,0,0
647,0,0,0,-4.44530370070746E-17,0.025179856115108,0.020772594752187,-0.02,-0.162790697674418,-0.045421773612112,0.333333333333333,-0.071428571428572,-0.5,-0.107142857142857,1.5,1.5,4.09,3.17,0,-1,1,0,0,0,1,0,1,2,1,1,0,1,3,9,4,0,0,0,0,0
648,0,0,0,-0.128640776699029,-0.007692307692308,NA,0.157243816254417,-0.089403973509934,0.050879007238883,0.057692307692308,0.033957845433255,1,1,2.03960993326578E-16,1.5,2.89,3.08,1,-1,1,1,1,0,0,0,0,2,NA,0,0,0,2,4,4,0,0,0,0,0
649,0,NA,1,-0.109540636042403,0.056156015037594,0.038510911424904,-0.008781459351802,-0.093607305936073,-0.029742527374963,0.333333333333333,-0.083333333333334,0.111111111111111,0.121621621621622,0.428571428571428,-0.749999999999999,4,4.1,0,-1,NA,1,1,0,1,0,0,3,0,0,0,0,4,15,10,0,0,0,0,0
650,0,0,0,0.060629465147712,-2.71947991102104E-16,0.134854771784232,-0.007113821138211,0.357142857142859,-0.090536446266263,-0.25,-1.00000000000001,1,1,1,1.5,1.7,1.95,1,-1,1,1,1,1,0,0,1,4,0,NA,0,0,4,47,0,0,0,0,0,0
651,0,0,0,0.034458004307251,0.020126282557222,0.012793176972281,-0.210526315789473,-0.135338345864662,-0.082417582417582,0.045454545454545,0.083333333333333,-0.461538461538461,-0.357142857142857,-5.43895982204207E-16,1.5,3.29,3.25,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,3,1,8,0,0,1,0,0
652,0,0,1,0.075289575289575,0.007853403141361,-0.027563325464174,0.000738050100577,0.023892100192678,-0.034883720930234,0.125,0.25,-1.5,-0.5,1,1,4.14,1.98,1,-1,1,1,0,1,1,1,1,5,0,0,0,3,2,13,19,0,0,0,0,0
653,0,0,1,0.051114023591088,-0.0625,-0.068155111633373,0.184210526315789,-0.25,0.016468785905783,0.2,0.111111111111111,-0.209302325581395,0.642857142857143,1.5,1,4.2,4.1,0,-1,1,1,1,0,0,1,1,4,0,0,0,NA,4,9,19,0,0,0,0,0
654,0,0,0,0.104838709677419,-0.021786492374728,0.021458446990362,0.114404817044928,-0.141891891891892,-0.064766839378238,0.333333333333333,-0.333333333333335,-1,-1,1.5,1.5,3.17,1.9,0,1,0,1,1,0,0,0,0,2,1,0,1,1,2,4,13,0,0,0,0,0
655,0,0,0,0.176470588235294,-0.165137614678899,0.012809831285149,-0.124590163934426,0.346153846153843,-0.3,-1,-1.00000000000001,0.019933554817276,-0.75,-1,1.5,3.13,3.83,1,-1,1,1,1,0,0,0,0,2,0,0,0,2,4,20,0,0,0,0,0,0
656,0,0,0,0.104838709677419,0.049393414211438,-0.010903426791277,-0.122448979591836,0.064935064935065,-0.090536446266263,0.083333333333333,0.033333333333333,-0.142857142857143,-0.142857142857143,-5.43895982204207E-16,-5.43895982204207E-16,2.26,3.33,0,-1,1,0,0,0,0,0,1,1,0,0,0,0,2,4,4,0,0,1,0,0
657,0,0,1,0.084847446006171,0.049281314168378,-0.019626168224299,-0.122448979591836,-0.25,-0.024960214423319,0.25,0.166666666666666,-0.162162162162162,NA,1.5,-0.642857142857143,2.25,3.42,1,1,0,1,0,0,0,0,1,2,1,0,1,2,4,3,15,0,0,0,0,0
658,0,0,0,-0.054404687173049,0.004885993485342,0.020618556701031,-0.146616541353383,0.221311475409836,0.015763076188202,-0.125,0.125,2.03960993326578E-16,-0.209302325581395,NA,1,1.63,1.57,0,1,0,1,1,1,0,0,1,4,0,0,0,0,6,43,19,0,0,0,0,0
659,0,0,1,-0.333333333333333,-0.006705954074375,0.004145474813628,0.000763650248186,-0.047619047619047,0.071428571428571,0.333333333333332,0.500000000000001,1,1.5,0.642857142857142,-1.69967494438815E-17,3.33,2,1,-1,1,1,0,0,0,1,0,2,0,0,0,0,2,20,13,0,0,0,0,0
660,0,0,1,-0.624999999999995,-0.053864987757957,-0.03233026610296,-1.5,-0.141891891891892,-0.042240862792091,0.1,0.999999999999992,2.03960993326578E-16,-1,-0.5,-1,2,2.08,NA,1,0,1,1,1,0,1,0,3,0,0,0,0,3,7,4,0,0,0,0,0
661,0,0,1,-0.103321033210332,-0.059264897781644,NA,-0.016619704856966,-0.058880873464613,-0.079635684259692,0.105263157894737,-0.04,-2.71947991102104E-16,0.125,0.214285714285714,-0.749999999999999,2.08,2.92,0,1,0,1,1,0,0,1,1,4,0,0,0,0,7,43,46,0,0,0,0,0
662,0,0,1,0.086666666666667,0.099389416553596,0.052170695609275,0.114404817044928,0.099247755399175,0.06498643761302,0.054794520547945,0.026315789473684,0.1,-0.115384615384616,0.5,-5.43895982204207E-16,3.14,3.75,1,-1,1,1,1,1,0,0,1,4,0,0,0,0,7,12,29,0,0,0,0,0
663,0,0,1,-0.039473684210526,-0.026207605344296,-0.015883100381195,0.006720152960804,-0.006892469450408,0.010387811634349,0.058638083228247,0.076923076923077,-0.2,-0.09375,-1.5,-0.333333333333333,4.26,4.4,1,1,0,1,1,0,1,0,0,3,0,0,0,0,NA,9,3,0,0,0,0,0
664,0,0,0,-0.043685173886516,-0.026802218114603,0.018484834168005,0.040423223005969,-2.59629636315951E-16,0.022126522126522,-0.142857142857143,0.1,-1.5,-1.5,1.5,1.5,1.95,1.67,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,6,20,0,0,0,0,0,0
665,0,NA,1,-0.045981045981046,0.039970753107482,0.022554452893414,0.102089682194166,0.11837723281865,0.059362247318971,0.061877667140825,0.022727272727273,-1,-0.749999999999999,-1,-1.5,1.85,1.99,0,-1,1,1,0,1,1,0,0,3,1,0,0,0,7,8,33,0,0,0,0,0
666,0,0,1,0.149764150943396,0.089840470193115,0.056159420289855,0.127336448598131,0.053991693585602,0.048798252002913,0.052631578947368,0.016949152542373,0.5,0.999999999999999,1.5,1,1.81,2.08,1,-1,1,1,1,0,0,0,0,2,1,NA,1,0,6,16,29,0,0,0,0,0
667,0,0,1,-0.045583708264267,-0.016867897727273,-0.016403263536258,-0.03870343492985,0.009002520705798,-0.006773399014778,0.051724137931035,0.04,-1.5,0.428571428571428,1.5,1.5,1.9,2.29,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,5,5,3,0,0,0,0,0
668,0,0,0,-0.046715519497514,-0.010680599223229,-0.010903426791277,-0.035564853556485,0.034933257597273,0.008798729072467,0.067164179104478,0.053398058252427,0.375,-0.041666666666667,0.75,1,1.63,1.7,0,-1,1,1,0,0,0,0,0,1,1,1,0,0,7,56,46,0,0,0,0,0
669,0,0,1,0.161290322580645,0.10185917721519,0.065881802588492,0.062763409235621,NA,0.040168960348821,0.041666666666667,0.021276595744681,1,0.5,1.5,-5.43895982204207E-16,2.42,3.75,1,-1,1,1,1,0,NA,0,0,2,1,0,1,0,8,5,33,0,0,1,0,0
670,0,NA,0,-0.054083885209713,-0.015841502906958,-0.007708357482323,0.130372492836676,0.186737804878049,0.087815428983417,0.125,0.053311793214863,0.333333333333333,-0.048387096774194,1.5,-1,1.89,3.33,0,-1,1,1,1,1,NA,0,1,NA,1,1,0,0,7,5,15,0,0,0,0,0
